venture_id,company_name,country,sector,funding_stage,team_size,total_capital_raised,last_valuation,revenue_ttm,revenue_growth_pct,gross_margin_pct,burn_rate_monthly,patent_count,founder_background_score,local_employees,local_patents_filed,national_strategy_alignment,competitive_intensity,regulatory_moat,investment_outcome,time_to_outcome_months,is_pre_revenue,is_esg_missing,political_stability_norm,rule_of_law_norm,ip_protection_score,company_age,months_since_funding,capital_efficiency,valuation_multiple,runway_months,bilateral_composite,sanctions_exposure,country_risk_composite,tech_transfer_proxy,employment_impact,esg_composite,esg_risk_flag,bilateral_x_techtransfer,funding_stage_num,stability_x_stage,esg_x_competition,region,outcome_binary,outcome_numeric,founding_year,last_funding_date
V0056,NexusMarket,Germany,Digital Economy,Series C,76,249657029.356812,890639052.842953,9234735.39282452,-5.12836460923945,77.5980583194931,700189.217518726,1,2,6,0,2,117,29.9034647897221,Successful Exit,40.0,0,0,79.9939427974621,91.4005170368019,96.9833480166717,12,94.1,0.0369896870783724,96.4444583366177,89.1391295061378,33.7904761936547,0,81.753949131885,48.4916740083358,2.40329704132814,60.650307314778,0,16.3855675616913,4,53.3292951983081,289.343488575729,Europe,1,3,2014,2018-06-20
V0057,EchoVolt Inc,Thailand,Energy & Clean Tech,Series A,55,17465099.0810366,124467912.140965,1315145.5710055,46.4124395013173,40.9156143557963,60452.3506825492,10,3,1,0,5,38,51.2959458525346,Partial Return,66.0,0,0,49.4405025137235,49.1363124150293,55.8240081740291,3,-6.6,0.0753013518505297,94.6419277721498,72.2267160988921,34.8334693362708,0,54.976739246669,27.9120040870145,5.72570470605452,72.5788671170792,0,9.72271938478888,2,16.4801675045745,265.897153889671,Southeast Asia,0,2,2023,2026-09-26
V0058,SolarisFund Inc,United States,Fintech,Series C,45,131403372.087401,819958914.773454,2331862.04998198,49.152364613879,73.5355351938327,665429.794842642,0,4,1,0,3,85,55.7575893305375,Still Active,,0,0,72.3525099862253,79.7971233850765,98.691407534986,10,17.6,0.0177458311224386,351.632685466874,49.3678570999645,42.6110271524338,0,76.5270759564382,49.345703767493,0.761015477848517,50.3306375791577,0,21.026711230926,4,48.2350066574835,224.190139419436,Americas,0,0,2016,2024-10-01
V0059,Meridian Volt,Germany,Energy & Clean Tech,Series A,28,6362046.54496743,31678423.638792,2627086.43896893,102.868418820511,47.9303052225033,24273.0325196054,5,1,0,0,5,15,39.0627120363403,Write-off,39.0,0,0,76.0792318488471,87.4542469226307,96.9234633677397,2,22.5,0.412931030982008,12.0583864957352,65.5258725895577,30.7516560158535,0,82.245429543439,48.4617316838698,0.0,63.2690059673705,0,14.9027850267495,2,25.3597439496157,175.418932412453,Europe,0,1,2024,2024-05-07
V0060,CryoMed Inc,Vietnam,Healthtech & Biotech,Pre-IPO,281,1134068054.14361,7987589041.99737,219522394.061089,8.17974318630173,53.4465728392728,3655087.15886775,14,2,4,0,4,34,75.7195869082648,Still Active,,0,0,53.412530145619,49.9440952337043,45.9504554049361,2,2.2,0.193570741419799,36.3862150654868,77.5677846280772,28.22201958049,0,54.3372063548735,22.975227702468,0.352712518916738,64.7237414603076,0,6.48407326085272,6,53.412530145619,230.115428733246,Southeast Asia,0,0,2024,2026-01-07
V0061,Tera.ai,Bangladesh,Deeptech / AI,Series C,177,89740842.2320268,578137191.889274,6847304.2956404,74.264477748386,67.1056147372134,269652.170469219,15,2,6,0,6,78,0.0,Still Active,,0,0,34.2303813556775,34.0982287013978,15.2275188868741,1,2.6,0.076300869540945,84.4328171974724,83.2005561793453,11.4704500659399,0,43.5644392423806,7.61375944343705,6.68591897598517,49.0179512471134,0,0.873332475100232,4,22.8202542371183,214.181381809032,South Asia,0,0,2025,2025-12-25
V0062,PrismPharma Inc,China,Healthtech & Biotech,Pre-IPO,409,818935488.695833,6162294603.61394,136897040.507532,4.4839138163481,57.2593414596236,1877120.02867491,10,3,25,0,4,59,76.7411629103729,Partial Return,45.0,0,0,43.3503045276527,46.1907358255037,68.660547069783,6,74.4,0.167164620897725,45.0140819755332,109.068077185497,25.7105620675411,0,49.6554770056227,34.3302735348915,3.05274351216758,56.8577780001776,0,8.82650628514492,6,43.3503045276527,232.795334175058,East Asia,0,2,2020,2020-02-02
V0063,Drift.hub,Nigeria,Digital Economy,Series B,39,53233862.2783531,155572687.48348,607528.833579778,34.2882463524448,66.8884207865889,234119.581889383,2,3,0,0,4,126,30.1258382283646,Write-off,28.0,0,1,17.2671951901433,21.7565195354533,13.9802399020143,5,32.1,0.0114124507893694,256.074574381581,56.8447349093434,6.02113387117762,0,35.7272741943153,6.99011995100719,0.0,,1,0.420884480006038,3,8.63359759507169,,Africa,0,1,2021,2023-07-24
V0064,Volt Med,China,Healthtech & Biotech,Series A,25,6368673.88392746,33756299.9622867,238727.938845222,13.1884917570328,46.0983849368612,19320.8173604142,10,3,0,0,2,36,60.4093923208045,Still Active,,0,0,41.4271581417709,44.290387871786,62.6441763038855,4,44.7,0.0374847171006348,141.400709634461,82.4068900026975,34.1389400619562,0,50.5520593464942,31.3220881519427,0.0,58.6492688089592,0,10.6930289003448,2,13.8090527139236,211.777695305757,East Asia,0,0,2022,2022-07-12
V0065,VertexPharma Inc,United States,Healthtech & Biotech,Series C,621,442504788.246001,2826328293.39924,49618520.4841592,38.6617178033085,45.572101420928,1470922.28919868,14,3,6,0,1,35,71.5739985112699,Successful Exit,88.0,0,0,66.3063283332539,79.5180288102554,98.40065626791,12,67.5,0.112131036323554,56.9611561534074,75.2087298383153,38.8953853639539,0,73.4342409615597,49.200328133955,1.3559175311487,59.6255343424575,0,19.1366572280316,4,44.2042188888359,213.669231531761,Americas,1,3,2014,2020-08-27
V0066,QuantumRoute Inc,United States,Logistics & Mobility,Series D,174,788802086.543812,2872196039.18361,25332488.3449999,62.0183108763558,48.8243263025419,1345418.70574674,1,2,0,0,2,34,30.5880937301075,Write-off,30.0,0,0,71.6786550450829,78.0605487176611,98.4832140350945,5,5.9,0.0321151386097315,113.379941207019,120.0,41.5747863227132,0,78.513027849493,49.2416070175472,0.0,60.241443759266,0,20.4720928994154,5,59.7322125375691,214.179300290829,Americas,0,1,2021,2025-09-18
V0067,ForgeFund,United States,Fintech,Pre-IPO,211,914962377.796179,3933601017.23258,94187368.205219,33.4374103016662,73.0313276825645,3955259.20268943,1,4,23,0,2,72,61.0861833915752,Successful Exit,37.0,0,0,64.9395881771459,77.9301898549195,98.3199592760691,15,-6.9,0.102941247083932,41.7635728886903,57.8320111848824,46.5777257219598,0,75.5068289132718,49.1599796380345,2.5137645610521,49.2321745960592,0,22.897600480775,6,64.9395881771459,211.228648303928,Americas,1,3,2011,2026-10-07
V0068,Helix.build,Singapore,Infrastructure,Series A,48,10556725.935493,50718410.8613829,65636.0610669426,93.855750701326,10.3938204297638,54354.2933741635,0,1,11,9,3,11,66.1097461671162,Partial Return,80.0,0,0,93.3218676304862,92.7570826977679,94.5605132448789,6,44.3,0.0062174637731444,772.721733098135,48.5551613320717,36.557114247714,0,90.1095027944149,55.6135899557728,104.198972931717,39.5961300829648,0,20.3307236173871,2,31.107289210162,98.3926869490301,Southeast Asia,0,2,2020,2022-07-22
V0069,SolarisEnergy,United Kingdom,Energy & Clean Tech,Series C,108,121686019.734346,835835825.06791,5515699.89808949,17.8501913021996,50.1484328795381,767149.576647339,13,3,9,0,3,22,41.4877384108858,Successful Exit,41.0,0,0,75.0664378156273,80.1336034503995,96.4728546753865,11,23.1,0.0453273096624482,151.537581904596,39.6552456778209,35.3035521623791,0,81.2191877837853,48.2364273376932,7.39608380621535,61.9838598531172,0,17.0291722864306,4,50.0442918770848,194.350034050412,Europe,1,3,2015,2024-04-18
V0070,Syn.eco,Israel,Climate & Sustainability,Seed,3,333320.48019209,1738156.01039297,12039.6295846686,69.9240212770182,44.6732983940015,884.06646330573,5,1,0,0,2,45,36.081795754043,Write-off,48.0,0,0,54.4963180898147,63.9447033073969,93.0565658905092,11,81.6,0.0361202815312466,144.36955872848,94.2577549389577,0.0,0,63.9035659697542,46.5282829452546,0.0,47.2573426138473,0,0.0,1,9.08271968163578,180.931418219443,MENA,0,1,2015,2019-07-01
V0071,AetherInfra,United States,Infrastructure,Series B,363,20990201.3818192,109375430.299512,402364.796995805,67.9011596550285,28.7309128954669,131471.686637042,0,2,36,0,4,5,45.005282064428,Still Active,,0,0,65.0655281239034,77.5491493711806,98.314270162916,8,-9.1,0.019169172780987,271.831509903815,39.9139197167359,36.6018625640799,0,76.3083849729731,49.157135081458,171.508597488643,55.9053778318733,0,17.9924270229544,3,32.5327640619517,100.168990111031,Americas,0,0,2018,2026-12-12
V0072,PrismFi,Colombia,Fintech,Seed,9,100000.0,486988.19020368,0.0,124.970376154462,72.9060818323021,347.231949647567,1,1,0,0,2,32,45.3548579483991,Partial Return,20.0,1,0,42.529738367086,38.8948658458508,49.0390051781095,7,20.0,0.0,,71.9979829775873,7.18296026801999,4,52.9616466750042,24.5195025890547,0.0,52.8468309223997,0,1.76122612888793,1,7.08828972784767,184.779343919711,Americas,0,2,2019,2024-07-20
V0073,TitanPower Inc,South Korea,Energy & Clean Tech,Series A,22,2851614.65761887,10714200.6308973,118618.236659278,63.3166955900478,28.9059399905566,16193.2663035514,34,3,0,0,4,34,26.6440224806916,Write-off,62.0,0,0,69.4886919333929,74.4962737256827,91.6848843519407,5,37.5,0.0415968673545554,90.3250708546028,44.024698355536,33.5855666688524,0,73.037682514375,45.8424421759703,0.0,53.4989707464012,0,15.3964439796406,2,23.1628973111309,190.207461934896,East Asia,0,1,2021,2023-02-11
V0074,VoltConstruct Inc,United States,Infrastructure,Series D,276,334339515.726843,2533254885.40613,41365703.4793639,22.1286861328025,21.7477626682548,2056414.3044335,2,2,16,0,1,5,55.8034253064983,Successful Exit,119.0,0,0,69.3142776262926,79.4651496389346,98.6966293715969,13,21.3,0.123723644778979,61.2404642573019,40.6459334344772,43.9692352533221,0,74.8017829829438,49.3483146857984,4.78555457772214,35.6271616428528,0,21.6980765777484,5,57.7618980219105,63.8353042353,Americas,1,3,2013,2024-06-13
V0075,NeoSkill Inc,India,Edtech,Seed,48,100000.0,424790.616361171,12031.3995682802,143.342049223779,65.7931071163179,647.348936077561,5,1,1,1,3,26,6.23710995431096,Write-off,30.0,0,0,45.0411762156422,49.5324058425544,62.127337147397,6,24.7,0.120313995682802,35.3068330870744,38.6190485636399,58.9566232917361,4,54.3866728142355,31.9895944996244,1000.0,42.692889595794,0,18.8599847216975,1,7.50686270260703,140.70879944607,South Asia,0,1,2020,2024-03-01
V0076,Cipher.academy,Nigeria,Edtech,Series B,15,19760078.1863731,111072607.502855,120680.83963541,72.5845068035887,74.7338022121614,65087.4438651706,0,4,0,3,2,92,12.5012093818516,Still Active,,0,0,18.6842359442977,23.7318083528733,12.9946372205526,11,67.3,0.0061073057756742,920.383118301282,75.8981956155258,6.58910473644836,0,35.7156377336764,9.27509638805408,0.0,42.5753261251003,0,0.611145815415422,3,9.34211797214887,192.976901615464,Africa,0,0,2015,2020-09-02
V0077,Echo.develop,United Kingdom,Infrastructure,Series B,75,53740867.8046133,178327706.054436,1030631.51391423,2.48155295703055,19.2940608166556,159553.143418424,1,1,3,10,2,5,48.7217914392869,Still Active,,0,0,79.5269653959739,80.6743058321772,96.1869774368668,6,36.9,0.0191777981267686,173.027608458396,84.2052789641368,33.4032760269413,0,83.9901863583596,57.3527479776926,5.58234379635839,59.7848285799408,0,19.1576967160246,3,39.7634826979869,107.120032724285,Europe,0,0,2020,2023-03-01
V0078,DriftSolar,Germany,Energy & Clean Tech,Seed,64,594837.898709738,2907769.09464067,20518.7127725242,93.6217831870095,39.8654228551845,2298.74402172676,5,3,4,1,5,47,28.749680755618,Still Active,,0,0,75.6767635214409,90.9467978018706,97.0366362849211,5,50.3,0.0344946292376987,141.713036625491,64.6916199767764,33.6509796657878,0,81.4267677649697,49.4442440683865,672.452109839737,40.7909654628747,0,16.6384725173552,1,12.6127939202401,157.910026735789,Europe,0,0,2021,2022-01-24
V0079,ProtoHealth Inc,India,Healthtech & Biotech,Series A,33,2000000.0,14941838.6778613,0.0,83.1269291725292,82.7936643124856,8879.86728384234,10,5,0,0,2,48,58.334332614293,Write-off,63.0,1,0,46.363602333778,48.3974291276043,63.5762879320545,6,64.6,0.0,,56.3071478455304,48.5937480481143,0,53.7322472701267,31.7881439660272,0.0,46.8350327463399,0,15.4470505880231,2,15.4545341112593,182.273531104881,South Asia,0,1,2020,2020-11-22
V0080,OrionSolar,Brazil,Energy & Clean Tech,Series B,22,71446475.2900381,560522815.302728,8020743.60957974,26.6960944325513,48.6909499834108,365799.590965353,5,4,0,0,4,32,44.5391409235048,Write-off,44.0,0,0,46.1854265742968,45.8518788620135,59.8309029972449,4,11.9,0.11226227153991,69.8841457334774,48.8289742899173,14.1389715699123,8,50.8139650370474,29.9154514986224,0.0,47.6223757008506,0,4.22973718240115,3,23.0927132871484,166.511996733021,Americas,0,1,2022,2025-03-21
V0081,FluxHub,Egypt,Digital Economy,Seed,7,100000.0,448963.521203406,22930.612340497,156.741243564293,71.4459175124601,512.605426324893,7,3,0,0,4,119,10.5268353351852,Write-off,34.0,0,0,22.6839191815527,33.095962246393,32.7777706084425,8,11.5,0.22930612340497,19.5792207611703,48.770455239299,37.6649665124256,0,40.6618503429322,16.3888853042212,0.0,57.2469443298845,0,6.17286816159478,1,3.78065319692545,274.069273278825,MENA,0,1,2018,2025-04-01
V0082,Nova.shield,United States,Defense & Aerospace,Series C,143,180047185.959717,602608569.804918,18783114.4757948,24.229585279535,41.7459873203342,405090.805665733,43,1,17,2,3,9,65.8229555687565,Still Active,,0,0,69.7545450101711,76.5273783182297,98.342558708849,4,26.3,0.104323288229549,32.0824627130648,111.115324910808,32.4584481778581,0,79.3844805082873,51.0231312062763,9.44196928676436,54.5027357306109,0,16.5613166013097,4,46.5030300067807,125.497186820698,Americas,0,0,2022,2024-01-15
V0083,QuantumBio,Thailand,Healthtech & Biotech,Pre-IPO,1413,576754342.391304,2439372916.89508,83853364.8634411,28.0679008233196,46.9618560523907,2725599.42830951,10,4,18,2,3,31,59.3516777493785,Write-off,91.0,0,0,49.4359776294868,49.1111350110702,51.8819261852368,7,39.2,0.145388354625599,29.0909365517735,52.9016054597779,9.52365067457027,0,53.6762110328311,27.7928149444702,3.12091278331247,54.8227339302967,0,2.6468906079411,6,49.4359776294868,190.001117271866,Southeast Asia,0,1,2019,2022-12-24
V0084,MeridianGrid Inc,United Kingdom,Energy & Clean Tech,Seed,9,166713.994820029,716841.790688815,154393.761039478,57.8994589469901,32.4928982184881,417.786971389839,5,2,0,3,3,44,43.0612290145133,Write-off,60.0,0,0,74.4854661206207,85.1148455322751,95.9747021367646,7,51.1,0.926099582738384,4.6429453228069,99.760168600655,25.3016959870945,0,83.8787953558218,50.76512884616,0.0,56.223788315248,0,12.8444385681122,1,12.4142443534367,214.024986012441,Europe,0,1,2019,2022-01-01
V0085,ForgeGene Inc,India,Healthtech & Biotech,Seed,23,100000.0,604479.836855274,5341.09132472005,95.5624802535778,61.6969867001356,522.350768238371,15,1,0,3,3,47,45.2765572924613,Write-off,73.0,0,0,47.7753946415255,51.3235800824258,60.0302126990437,5,6.9,0.0534109132472005,113.175341911413,47.8605594556939,56.8628574526761,0,55.9310968699225,32.7928841272996,0.0,67.5770446954012,0,18.6469709559276,1,7.96256577358758,261.604323739005,South Asia,0,1,2021,2025-08-17
V0086,Tera Gene,India,Healthtech & Biotech,Series A,9,6928459.53994531,36227958.7010912,298339.399333165,69.4904713105476,60.0643117955074,45378.4284048967,26,5,0,0,1,19,57.098093502847,Partial Return,91.0,0,0,48.1435489767091,48.8459647426151,64.187004785036,16,37.2,0.043059990119466,121.432029366776,38.1704467490861,59.4247841133915,0,54.7019428875268,32.093502392518,0.0,57.613762425548,0,19.0714945111799,2,16.047849658903,172.595407499086,South Asia,0,2,2010,2023-02-21
V0087,Vanguard Campus,Mexico,Edtech,Series C,38,170518376.377049,1146996719.40514,17405421.6523304,63.2525340158197,88.1304459651445,941460.227494535,5,1,0,1,2,23,13.2349795891833,Still Active,,0,0,37.3875973498295,36.0512243974588,51.0372557431061,5,34.3,0.102073583047985,65.8988183289183,45.2802920923282,24.1655307280103,0,50.3319163796822,26.444553797479,0.0,52.5285392895643,0,6.39046677381502,4,24.9250648998863,166.938525491782,Americas,0,0,2021,2023-05-20
V0088,CipherShield Inc,United Arab Emirates,Defense & Aerospace,Series A,20,6279532.5906648,39920044.0468441,374118.30526003,89.6398813371775,21.8076087244296,32278.9469407085,39,3,28,25,3,1,75.5191029085621,Still Active,,0,0,69.5650055574456,66.5041411388309,78.9926728128515,5,44.6,0.0595774127864544,106.704332521494,48.634893528275,29.183812396319,0,73.8297007555038,62.6444845545739,445.89305964627,51.2582171183914,0,18.2820488490479,2,23.1883351858152,35.5294886761425,MENA,0,0,2021,2022-07-15
V0089,Flux Platform,Israel,Digital Economy,Seed,38,100000.0,388219.798158885,388219.798158885,52.5412819497881,67.6790034418801,205.408981208522,12,2,5,0,4,89,0.0,Partial Return,21.0,0,0,54.0538515587142,71.2243571654762,93.1469108895466,9,44.5,3.88219798158885,1.0,120.0,0.0,0,66.7440003807085,46.5734554447733,1000.0,73.7331855594114,0,0.0,1,9.0089752597857,331.785301404495,MENA,0,2,2017,2022-07-16
V0090,Lunar Harvest,China,Agritech & Food,Series B,64,43343559.1414777,295317278.67502,670403.696253979,33.1936346663913,59.6705579188274,112252.529088242,3,4,2,2,2,15,51.0153026812899,Still Active,,0,0,41.8940369545485,47.3620119463665,66.9344423578158,13,93.3,0.0154672045750953,440.506638500305,96.5313643566219,32.4339083959478,0,50.100946340781,35.3190730307597,4.61429573301028,45.863872666694,0,11.4553557930945,3,20.9470184772742,127.161656113917,East Asia,0,0,2013,2018-07-13
V0091,NovaEnergy,Brazil,Energy & Clean Tech,Pre-IPO,614,1603638191.75346,11483717666.4997,252840644.894633,12.2383075985989,53.7697700244336,5521117.28796635,5,3,2,4,4,39,51.5031632693548,Successful Exit,78.0,0,0,46.6402846894573,47.4725271700824,57.5004283213848,13,-8.8,0.157666889074379,45.4187959822892,72.6138437254677,11.2876536608262,0,53.0872854485005,32.4539178643961,0.124716411113478,65.599843037209,0,3.66328584790205,6,46.6402846894573,241.989913173059,Americas,1,3,2013,2026-12-01
V0092,TitanCampus Inc,China,Edtech,Series A,38,4556374.37979574,26386629.4629287,0.0,60.7398968135661,65.3547574302183,28860.3250137132,0,4,0,0,2,59,14.7099833486425,Write-off,25.0,1,0,36.4871758595099,43.154570509779,66.0024826678382,2,12.6,0.0,,39.4691880430205,27.8647792723858,0,48.7165769926935,33.0012413339191,0.0,55.5503232343248,0,9.19572305484392,2,12.1623919531699,227.442163864137,East Asia,0,1,2024,2025-02-28
V0093,Orion Infra,United Arab Emirates,Infrastructure,Series A,73,9225484.30537209,70133722.1709329,651331.590598175,22.2179564448692,30.3213599412456,30638.9876858172,0,3,24,7,2,4,71.1750439767249,Still Active,,0,0,71.1260026861642,66.2839690721501,76.7660124283018,5,31.7,0.0706013439553409,107.677445994171,75.2756944842089,27.4212893293271,0,75.6382260238097,44.8644876956324,260.148944007465,59.083902812492,0,12.3024209771397,2,23.7086675620547,95.0918732009964,MENA,0,0,2021,2023-08-04
V0094,CoreShip Inc,Brazil,Logistics & Mobility,Pre-IPO,299,1257256655.52307,8557158699.11286,111516134.765042,14.1866843101156,15.7754890396907,7211027.38394273,0,2,0,0,3,53,31.2720430858019,Successful Exit,30.0,0,0,43.5404030393759,44.7643742454852,55.5313029659698,12,22.7,0.0886979872209524,76.7347139240635,43.5879864470729,32.9976953664425,0,50.3845901374018,27.7656514829849,0.0,58.950233490895,0,9.1620250928635,6,43.5404030393759,235.151540936419,Americas,1,3,2014,2024-05-01
V0095,NeoBuild Inc,Poland,Infrastructure,Series B,105,42718558.5925605,246685898.615835,7566650.37066724,74.2018683844594,31.2179763048768,93358.1339381562,3,5,5,0,1,17,57.3085894353598,Still Active,,0,0,69.5319736705289,64.3600087326066,73.2165086667339,8,94.0,0.177127942045895,32.6017308229456,114.394313571163,6.23523111522445,0,69.1251667783416,36.6082543333669,11.7045147700061,60.1968323686604,0,2.2826092649346,3,34.7659868352644,173.991224193185,Europe,0,0,2018,2018-06-22
